Id,SaveChapter,NextLv,ChapterState,JumpMark,Speaker ID,SpeakerName(Add),SpeakerPosition,isChoiceLoop,choiceKeyaPath,choiceKeyNeed,DialogueMode,BGFile,BG Image,Fade,Body,Head,Expression,Add Item,Del Item Path,Del Item,BGM File,Voice File,Voice Name,SFx File,Vibrate,CGFile,CG,DialogueBoxOnOff,Animation,ImgEffect,PropName,PropAnim,Mode,Investivation Label,Call Function,Call Function2,Road1,Road2,Road3,Main menu
3414,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,lamoallleiliumo,,,,0,,,1,,,,,,,,,,,,
3415,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0115,,0,,,1,,,,,,,,,,,,
3416,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Sad,,,,,李誠,0756,,0,,,1,,,,,,,,,,,,
3417,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0116,,1,,,1,,,,,,,CharacterJump(),,,,,
3418,Chapter19,-1,0,-1,2,FanYu,Right,,,,Default,ChengWing2,Apartment101_009,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0287,,0,,,1,,,,,,,,,,,,
3419,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Sad,,,,,李誠,0757,,0,,,1,,,,,,,,,,,,
3420,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0117,,0,,,1,,,,,,,,,,,,
3421,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,李誠,0758,,0,,,1,,,,,,,,,,,,
3422,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,李誠,0759,,0,,,1,,,,,,,,,,,,
3423,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Despise,,,,,李道言,0118,,0,,,1,,,,,,,,,,,,
3424,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Despise,,,,,李道言,0119,,0,,,1,,,,,,,,,,,,
3425,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Apartment101_009,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Speechless,,,,,關夏藍,0147,,0,,,1,,,,,,,,,,,,
3426,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0120,,0,,,1,,,,,,,,,,,,
3427,Chapter19,-1,0,-1,2,FanYu,Right,,,,Default,ChengWing2,Apartment101_009,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0288,,0,,,1,,,,,,,,,,,,
3428,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0121,,0,,,1,,,,,,,,,,,,
3429,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Sad,,,,,李誠,0760,,0,,,1,,,,,,,,,,,,
3430,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0122,,0,,,1,,,,,,,,,,,,
3431,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0123,,0,,,1,,,,,,,,,,,,
3432,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3433,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0761,,0,,,1,,,,,,,,,,,,
3434,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0124,,0,,,1,,,,,,,,,,,,
3435,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0762,,0,,,1,,,,,,,,,,,,
3436,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0763,,0,,,1,,,,,,,,,,,,
3437,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3438,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0125,,0,,,1,,,,,,,,,,,,
3439,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0126,,0,,,1,,,,,,,,,,,,
3440,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Smile,,,,,李誠,0764,,0,,,1,,,,,,,,,,,,
3441,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3442,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Apartment101_009,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,,關夏藍,0148,,0,,,1,,,,,,,,,,,,
3443,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0127,,0,,,1,,,,,,,,,,,,
3444,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3445,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3446,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Apartment101_009,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,,關夏藍,0149,,0,,,1,,,,,,,,,,,,
3447,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0128,,0,,,1,,,,,,,,,,,,
3448,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3449,Chapter19,-1,0,-1,2,FanYu,Right,,,,Default,ChengWing2,Apartment101_009,0,Fan_Body_Normal,Fan_Head_Normal,Fan_Expression_Normal_Security,,,,,樊羽,0289,,0,,,1,,,,,,,,,,,,
3450,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Surprise,,,,,李誠,0765,,0,,,1,,,,,,,,,,,,
3451,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Apartment101_009,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,,關夏藍,0150,,0,,,1,,,,,,,,,,,,
3452,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Normal,,,,,李道言,0129,,0,,,1,,,,,,,,,,,,
3453,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Apartment101_009,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Despire,,,,,關夏藍,0151,,0,,,1,,,,,,,,,,,,
3454,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Apartment101_009,0,To_Body_Normal,To_Head_Normal,To_Expression_Happy,,,,,李道言,0130,,0,,,1,,,,,,,,,,,,
3455,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Apartment101_009,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Angry,,,,,關夏藍,0152,,1,,,1,,,,,,,,,,,,
3456,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Apartment101_009,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Happy,,,,,李誠,0766,,0,,,1,,,,,,,,,,,,
3457,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3458,Chapter19,-1,0,-1,25,IpYan,NoShow,,,,Default,Share,Black,1,,,,,,,BGM_鬼眼,葉忻,0209,,0,,,1,,,,,,,,,,,,
3459,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0290,,0,,,1,,,,,,,,,,,,
3460,Chapter19,-1,0,-1,25,IpYan,NoShow,,,,Default,Share,Black,0,,,,,,,,葉忻,0210,,0,,,1,,,,,,,,,,,,
3461,Chapter19,-1,0,-1,25,IpYan,NoShow,,,,Default,Share,Black,0,,,,,,,,葉忻,0211,,0,,,1,,,,,,,,,,,,
3462,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0291,,0,,,1,,,,,,,,,,,,
3463,Chapter19,-1,0,-1,25,IpYan,NoShow,,,,Default,Share,Black,0,,,,,,,,葉忻,0212,,0,,,1,,,,,,,,,,,,
3464,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,Share,Black,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3465,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0292,,0,,,1,,,,,,,,,,,,
3466,Chapter19,-1,0,-1,25,IpYan,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,,,0,,,1,,,,,,,,,,,,
3467,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0293,,0,,,1,,,,,,,,,,,,
3468,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,Share,Black,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3469,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0294,,0,,,1,,,,,,,,,,,,
3470,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0295,,0,,,1,,,,,,,,,,,,
3471,Chapter19,-1,0,-1,25,IpYan,NoShow,,,,Default,Share,Black,0,,,,,,,,葉忻,0213,,1,,,1,,,,,,,,,,,,
3472,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0296,,0,,,1,,,,,,,,,,,,
3473,Chapter19,-1,0,-1,25,IpYan,NoShow,,,,Default,Share,Black,0,,,,,,,,葉忻,0214,,0,,,1,,,,,,,,,,,,
3474,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0297,,0,,,1,,,,,,,,,,,,
3475,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0298,,0,,,1,,,,,,,,,,,,
3476,Chapter19,-1,0,-1,15,ManVoice,NoShow,,,,Default,Share,Black,0,,,,,,,,樊羽,0299,,0,,,1,,,,,,,,,,,,
3477,Chapter19,-1,0,-1,2,FanYu,NoShow,,,,Default,ChengWing2,BinZiTalkWithFan,1,,,,,,,,樊羽,0299B,,0,,,1,,,,,,,,,,,,
3478,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,1,To_Body_ToC,To_Head_Normal,To_Expression_Normal,,,,BGM_戀愛,李道言,0131,,0,,,1,,,,,,,,,,,,
3479,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,,關夏藍,0153,,0,,,1,,,,,,,,,,,,
3480,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Despise,,,,,李道言,0132,,0,,,1,,,,,,,,,,,,
3481,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Speechless,,,,,關夏藍,0154,,0,,,1,,,,,,,,,,,,
3482,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Despise,,,,,李道言,0133,,0,,,1,,,,,,,,,,,,
3483,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_003,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3484,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor1_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,李誠,0767,,0,,,1,,,,,,,,,,,,
3485,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Normal,,,,,李道言,0134,,0,,,1,,,,,,,,,,,,
3486,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,,關夏藍,0155,,0,,,1,,,,,,,,,,,,
3487,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Normal,,,,,李道言,0135,,0,,,1,,,,,,,,,,,,
3488,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,,關夏藍,0156,,0,,,1,,,,,,,,,,,,
3489,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor1_003,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Normal,,,,,李誠,0768,,0,,,1,,,,,,,,,,,,
3490,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Normal,,,,,李道言,0136,,0,,,1,,,,,,,,,,,,
3491,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_003,0,,,,,,,Stop,,,grito,0,,,1,,,,,,,,,,,,
3492,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Suprise,,,,BGM_緊張,關夏藍,0157,,0,,,1,,,,,,,,,,,,
3493,Chapter19,-1,0,-1,8,LeeDoYin,Center,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Normal,,,,,李道言,0137,,0,,,1,,,,,,,,,,,,
3494,Chapter19,-1,0,-1,24,Ching,NoShow,,,,Default,Share,Black,1,,,,,,,,阿靜,0053,girlhurt2,0,ChengWing2,ChingDieCG,1,,,,,,,,,,,,
3495,Chapter19,-1,0,-1,1,LeeSing,NoShow,,,,SmallIconBox,Share,Black,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Shock,,,,,李誠,0769,,1,ChengWing2,ChingDieCG,1,,,,,,,,,,,,
3496,Chapter19,-1,0,-1,9,KwanHaNam,NoShow,,,,SmallIconBox,Share,Black,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0158,,0,ChengWing2,ChingDieCG,1,,,,,,,,,,,,
3497,Chapter19,-1,0,-1,1,LeeSing,NoShow,,,,SmallIconBox,Share,Black,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Frightened,,,,,李誠,0770,,0,ChengWing2,ChingDieCG,1,,,,,,,,,,,,
3498,Chapter19,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,Floor1_008,1,,,,,,,,,,girlhurt,0,,,0,BinZiEatChingVideo,BinZiEatChingVideo,,,,,,,,,,
3499,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_008,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3500,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_008,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Sad,,,,,關夏藍,0159,,0,,,1,,,,,,,,,,,,
3501,Chapter19,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor1_008,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Frightened,,,,,李誠,0771,,0,,,1,,,,,,,CharacterShake(),,,,,
3502,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_008,0,,,,,,,,,,Running,0,,,1,,,,,,,,,,,,
3503,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_010,1,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3504,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_010,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3505,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_010,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3506,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Apartment101_010,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0160,,0,,,1,,,,,,,,,,,,
3507,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Apartment101_010,0,To_Body_ToC,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0138,,0,,,1,,,,,,,,,,,,
3508,Chapter19,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,Apartment101_010,0,Sing_Body_Stopped,Sing_Head_Stopped,Sing_Expression_Stopped,,,,,李誠,1078,,0,,,1,,,,,,,,,,,,
3509,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Apartment101_010,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3510,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_003,1,,,,,,,,,,,0,,,1,,SingStopped,,,,,,,,,,
3511,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0161,,1,,,1,,SingStopped,,,,,,,,,,
3512,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Suprise,,,,,關夏藍,0162,,1,,,1,,SingStopped,,,,,,,,,,
3513,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Suprise,,,,,關夏藍,0163,,0,,,1,,SingStopped,,,,,,,,,,
3514,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0139,,0,,,1,,SingStopped,,,,,,,,,,
3515,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0140,,0,,,1,,SingStopped,,,,,,,,,,
3516,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,,關夏藍,0164,,1,,,1,,SingStopped,,,,,CharacterShake(),,,,,
3517,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0141,,0,,,1,,SingStopped,,,,,,,,,,
3518,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Worry,,,,,關夏藍,0165,,0,,,1,,SingStopped,,,,,,,,,,
3519,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0142,,0,,,1,,SingStopped,,,,,,,,,,
3520,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0143,,0,,,1,,SingStopped,,,,,,,,,,
3521,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Talk,,,,,關夏藍,0166,,0,,,1,,SingStopped,,,,,,,,,,
3522,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_003,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0144,,0,,,1,,SingStopped,,,,,,,,,,
3523,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Suprise,,,,,關夏藍,0167,,1,,,1,,SingStopped,,,,,CharacterJump(),,,,,
3524,Chapter19,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor1_009,1,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Angry,,,,,陳伯,0098,,1,,,1,,,,,,,,,,,,
3525,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3526,Chapter19,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor1_009,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Angry,,,,,陳伯,0099,,0,,,1,,,,,,,,,,,,
3527,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_009,0,To_Body_ToC,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0145,,0,,,1,,,,,,,,,,,,
3528,Chapter19,-1,0,-1,7,ChanPak,Center,,,,Default,ChengWing2,Floor1_009,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Angry,,,,,陳伯,0100,,0,,,1,,,,,,,,,,,,
3529,Chapter19,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_009,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0146,,0,,,1,,,,,,,,,,,,
3530,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_009,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
3531,Chapter19,-1,0,-1,8,LeeDoYin,NoShow,,,,Default,ChengWing2,Floor1_003,1,To_Body_Stopped,To_Head_Stopped,To_Expression_Stopped,,,,,李誠,,Horror Shock Squeak 01,1,,,1,,ToStopped,,,,,,,,,,
3532,Chapter19,-1,0,-1,8,LeeDoYin,NoShow,,,,Default,ChengWing2,Floor1_003,0,To_Body_Stopped,To_Head_Stopped,To_Expression_Stopped,,,,,李道言,0147,,0,,,1,,ToStopped,,,,,,,,,,
3533,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_003,0,,,,,,,,,,,0,,,1,,ToStopped,,,,,,,,,,
3534,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0168,,0,,,1,,ToStopped,,,,,,,,,,
3535,Chapter19,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_003,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0169,,0,,,1,,ToStopped,,,,,,,,,,
3536,Chapter19,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_003,0,,,,,,,,,,,0,,,1,NamStoppedFadeIn,NamStopped,,,,,,,,,,
3537,Chapter19,-1,0,-1,7,ChanPak,NoShow,,,,SmallIconBox,ChengWing2,Floor1_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Angry,,,,,陳伯,0101,,0,,,1,,NamStopped,,,,,,,,,,
3538,Chapter19,-1,0,-1,7,ChanPak,NoShow,,,,SmallIconBox,ChengWing2,Floor1_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Angry,,,,,陳伯,0102,,0,,,1,,NamStopped,,,,,,,,,,
3539,Chapter19,-1,0,-1,7,ChanPak,NoShow,,,,SmallIconBox,ChengWing2,Floor1_003,0,Chan_Body_Normal,Chan_Head_Normal,Chan_Expression_Angry,,,,,陳伯,0103,,0,,,1,,NamStopped,,,,,,,,,,
3540,Chapter19,3541,-1,-1,0,,NoShow,,,,Default,ChengWing2,Floor1_003,0,,,,,,,,,,Horror Stab Soundscape,0,,,1,,NamStopped,,,,,,,,,,
3541,Chapter20,-1,1,-1,0,,NoShow,,,,Default,ChengWing2,NamSchool_002,0,,,,,,,,,,Mountain Audio - Title Whoosh 1,0,,,0,,,,,,,,,,,,
3542,Chapter20,-1,0,-1,9,KwanHaNam,NoShow,,,,SmallIconBox,ChengWing2,NamSchool_002,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Normal,,,,BGM_懸疑2,關夏藍,0170,,0,,,1,,,,,,,,,,,,
3543,Chapter20,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,NamSchool_002,0,,,,,,,,,,Teenage Girls Laughing,0,,,1,,,,,,,,,,,,
3544,Chapter20,-1,0,-1,9,KwanHaNam,NoShow,,,,SmallIconBox,ChengWing2,NamSchool_002,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Talk,,,,,關夏藍,0171,,0,,,1,,,,,,,,,,,,
